GBE_ID	ALL_ID	BETA	SE	Z_STAT	P	AIC	BY_ADJ_P
HC1021	DRB1_401	0.0667749897770878	0.0133135528471037	5.01556500687301	5.28778417070519e-07	206080.617260367	0.0007230920857275705
HC1581	C_1601	0.0854546037537991	0.0170392166008165	5.01517210302403	5.2986015412578e-07	262111.38018728	0.0007238922623675368
HC1094	DRB1_301	-0.0791213086702338	0.0157874467500121	-5.01165957504643	5.39626070712697e-07	123278.296000176	0.0007365441138197996
cancer1037	DRB4_9901	-0.10315773834283401	0.0205964868694373	-5.00851135423041	5.485264015586e-07	46964.6761762375	0.0007479919484268255
HC1132	DRB1_901	-0.9180986171320671	0.18332108108502898	-5.00814533548505	5.49570310437333e-07	32690.921543806202	0.0007487150749167971
HC136	DRB4_103	0.14414867431972198	0.0287856999629926	5.00764874590656	5.50989678399954e-07	33565.6083419516	0.000749947885550951
HC39	DQB1_501	0.362529879639347	0.0724193516526632	5.00598074086755	5.55783142686346e-07	9732.77091647713	0.0007557665691535363
HC382	B_4403	0.0749989260633636	0.014984113623623	5.00522940143255	5.57955430610462e-07	263863.380501181	0.0007580133936759078
HC303	B_4001	-0.38481013043550394	0.0769111057688465	-5.0033103358575595	5.635410918629271e-07	27323.773469207998	0.000764888973377399
HC96	DRB5_9901	0.24832296530976197	0.0496522390726124	5.001244051584661	5.696155140684861e-07	21819.032419415802	0.0007724145347962007
HC648	C_702	-0.19862033642749802	0.0397286847683193	-4.99941887293192	5.75033602389777e-07	31830.447189933	0.0007790369282616793
HC1581	B_4403	0.0753464371155869	0.0150717053862514	4.99919784686868	5.75693086476945e-07	261463.387110603	0.0007792062066386139
HC156	DQA1_103	-0.249248115316515	0.0498601501281964	-4.998944340834679	5.764503800537599e-07	51152.6415425757	0.0007795074342464024
HC1159	DRB4_101	-0.14794526906978198	0.0296015550074154	-4.997888422845361	5.79615046548256e-07	85491.8826476504	0.0007830604665574028
HC422	C_401	-0.43812930452407106	0.0876675806023817	-4.9976205743742	5.80420467995446e-07	16326.5544475075	0.0007834225281702669
HC78	DRB5_9901	0.0738675883331432	0.0147821406853943	4.9970832983702405	5.8203931304567e-07	146489.172059853	0.0007848808227783993
HC430	B_702	-0.13236267043534	0.0264901626152035	-4.9966726274218205	5.83279623467482e-07	61583.68621053651	0.0007858264391294679
HC709	B_801	0.24221412854181698	0.0485019072442817	4.99390935952057	5.91691753980095e-07	18517.1212157909	0.0007964236585167232
HC1020	DRB4_103	0.0440274889291647	0.008818403726919971	4.99268238249989	5.95464383774081e-07	235383.63973507	0.0008007622673557953
HC261	DQB1_301	0.0819194706367663	0.0164180311003677	4.98960381643641	6.050325144336739e-07	108594.260105282	0.0008128793077849572
cancer1003	DQA1_301	-0.0614714698706847	0.0123329039711827	-4.98434675355619	6.21714975441313e-07	161263.230192563	0.0008345235477695229
HC1094	B_801	-0.0797228151419563	0.0159993936564102	-4.98286477937962	6.264973312438089e-07	123196.55612177699	0.0008401692331324414
HC219	B_3503	0.26567281378325197	0.0533572171297782	4.9791354960861	6.386891835584479e-07	149435.09891987802	0.0008557319718046521
HC1103	DRB1_103	0.199730289455045	0.0401348465883117	4.97648070027035	6.47507290400842e-07	132379.286135359	0.0008667500498028728
HC608	B_801	0.20134998367611104	0.0404696384736154	4.975334380794701	6.51351042252285e-07	25757.7238404054	0.0008710953730572602
HC990	C_702	0.0785295472785589	0.0157855662523476	4.97476910382483	6.53254572422217e-07	122052.308163519	0.0008728403205062495
HC881	DRB5_101	-0.255108786222075	0.0512949552335845	-4.973369896910389	6.57989389202755e-07	22551.0653869612	0.0008783616063653563
HC942	DRB4_103	0.0553688295324265	0.0111417452787238	4.9694933915029	6.71280584885742e-07	155297.440350624	0.0008952843996988689
HC1581	C_501	0.0554931471903025	0.0111699698083946	4.96806599679417	6.76239496541813e-07	261957.85874534101	0.0009010736774890748
HC96	DRB1_1501	-0.254216530661059	0.051172505825798	-4.96783431959471	6.77047688734359e-07	21841.9225974253	0.0009013266933151907
HC643	DRB4_101	-0.0961971206648967	0.0193795520889889	-4.96384644098943	6.911059322838139e-07	153409.34785493	0.0009192024202450238
HC38	A_3101	-0.345459624177989	0.0696571421924531	-4.959428614276651	7.070082173708291e-07	56669.8771731272	0.0009394959805584598
HC269	B_702	-0.0520395357808869	0.0105031169203919	-4.954675471607049	7.245110884776471e-07	247255.234335189	0.0009618775510198632
HC497	DRB1_404	0.431863435301714	0.0871772045801257	4.95385734587053	7.27565548410208e-07	15995.540563536399	0.0009650538024620469
HC422	DQA1_102	-0.27679658783691397	0.0558957192628621	-4.95201764083608	7.34479441431765e-07	16309.7401198879	0.0009733388347266511
HC881	DRB1_1501	-0.2545896269647	0.0514145745490968	-4.95170152038481	7.3567382557006e-07	22496.0520047644	0.0009740361560331988
HC430	DRB1_1302	-0.262813472450394	0.0530886841252303	-4.95046122880812	7.40378063633148e-07	61715.04980411941	0.000979375060578339
HC881	C_701	0.20091190017508398	0.0406007053447225	4.948482999722059	7.47941215185274e-07	22556.241081394703	0.0009884826379786282
HC221	DRB3_202	-0.0738791984289674	0.0149305694152283	-4.94818358056828	7.49092417955215e-07	160337.242270557	0.0009891073301697933
cancer1053	DRB1_301	0.22410508438965399	0.0453532816634222	4.94132014641836	7.75953746689738e-07	20621.7571930219	0.0010236480156726436
HC151	DQA1_103	-0.495837931973508	0.10041229598160001	-4.9380200614511205	7.8919725735937e-07	19277.6016039043	0.0010401776855004658
HC709	DRB3_101	0.22717899938218303	0.0460190746544755	4.93662684632206	7.948534657411091e-07	18514.0439739717	0.0010466863096870328
cancer1041	DRB4_103	0.148655922558553	0.0301227367967352	4.9350071861553	8.014780876749009e-07	28699.9774036345	0.001054084085454562
HC881	DQB1_602	-0.25778689292151996	0.052237508841554994	-4.934900201757911	8.01917535168187e-07	22367.9226618692	0.001054084085454562
HC1149	DQB1_201	-0.125919600483072	0.0255195243010439	-4.934245599473059	8.04611428116174e-07	65862.6480898655	0.0010566722696789767
HC303	DQB1_402	-0.748310452306277	0.15170296111434	-4.932734646769821	8.108627904234429e-07	27329.8891559187	0.001063923508314321
HC645	DPA1_201	0.139041615533565	0.0282259917543297	4.9260134681445304	8.39242155230139e-07	47719.1504249042	0.0011001694867587566
HC700	DRB4_103	0.0364086934613523	0.007394913398309641	4.92347800444488	8.501943699086979e-07	302488.195203308	0.0011135254638001322
HC273	C_702	-0.0414576484614375	0.00842405239060374	-4.92134266729867	8.595248494329581e-07	330941.40663954697	0.0011247353331708928
HC1230	DQA1_102	-0.0410245575966758	0.00834393150819577	-4.91669395372909	8.801799037897221e-07	306545.897049444	0.00115073063102893
HC310	A_101	-0.0446353132525652	0.00908255174875175	-4.91440230535429	8.905371763911119e-07	264441.102009063	0.0011632282801212026
HC1021	DRB5_101	0.0571404745978379	0.0116300055548145	4.91319409337543	8.960449242599909e-07	211878.278922413	0.0011693747268858264
HC382	A_2902	0.0848766824202852	0.0172809816619091	4.91156602563679	9.035185235121392e-07	264612.143667781	0.0011780733987388817
HC1024	DQA1_102	-0.13113104378878399	0.0267098346278671	-4.9094667045213205	9.132440300847349e-07	51180.6073476932	0.0011896901005479586
HC105	A_201	-0.25852874170933304	0.0526670135482588	-4.90874124602572	9.16628229522615e-07	14048.248811367299	0.0011930325639010273
HC430	DRB3_301	-0.2615116266023	0.05327833699761099	-4.90840445365302	9.182034369446491e-07	61695.9794464105	0.0011940166803647186
HC645	B_4403	-0.241857054812353	0.0493270076516991	-4.90313656405269	9.431836381856942e-07	47759.6246902803	0.0012254073863755559
HC530	C_701	0.0857928455032644	0.0175047767492856	4.901110521547531	9.52964229222289e-07	96599.3748903657	0.0012359115200287615
HC703	B_702	0.171399987666469	0.0349708256442415	4.9012279381139905	9.523947528363389e-07	32977.0850914028	0.0012359115200287615
cancer1037	DRB4_103	0.11176213851801599	0.0228061606071955	4.90052404887276	9.558135632753592e-07	45754.64099416	0.0012385049851106021
HC1213	DQA1_101	0.332658825577312	0.0678937646477922	4.89969627259621	9.59849214610808e-07	10240.8923875937	0.0012426296609963285
HC497	DRB3_101	0.24294837977145703	0.049592988930235005	4.89884528059449	9.64015147689725e-07	16216.872692603898	0.0012469155314290786
HC1094	DRB3_101	-0.0734393562416505	0.0150009571762583	-4.895644683119389	9.79839694218096e-07	123147.35225684699	0.001266260390226372
HC321	A_101	0.314585862983398	0.0643050016062996	4.89209011935675	9.97707393292264e-07	8965.58960064256	0.0012882090356035303
HC1036	DPB1_301	-0.0739899654419826	0.0151301724586997	-4.89022617844908	1.00720178728902e-06	240597.854918663	0.0012993170479501418
HC868	DQA1_301	0.19424751417159503	0.0397256307055552	4.88972763230242	1.00975594690522e-06	22056.797636852796	0.0013014602469390635
HC1132	DPB1_901	0.9336976552408771	0.19095791221236103	4.88954683481526	1.01068375103927e-06	32395.3112776473	0.001301505324391332
HC38	A_2402	-0.19891687319164203	0.0407161712513346	-4.88545133489491	1.03192192751262e-06	56340.5494682173	0.0013276818660728166
HC643	A_2301	-0.20290338503768302	0.0415598525300603	-4.8821969445373306	1.0491039758896099e-06	156670.14816079	0.0013485981849107908
HC215	DQB1_602	-0.0380670571212553	0.00780229235882078	-4.87895805111931	1.0664774150970302e-06	400211.559468956	0.001369723458390262
HC1036	A_2902	0.0842680424496156	0.0172757358488628	4.87782651846709	1.07261197182498e-06	264785.954722918	0.0013763896590396377
HC1021	DQB1_602	0.0576786796956883	0.0118254337065045	4.877510721992599	1.07433010162666e-06	210023.089852311	0.0013773819015212014
HC648	DQB1_503	-0.601032641753546	0.12325099769660801	-4.876493115561099	1.07988455249376e-06	31910.2288424524	0.0013832865656481005
HC1183	DRB3_9901	0.119165620516649	0.0244414825756607	4.8755479602254805	1.08506828792136e-06	42080.5664589258	0.0013887064076969432
HC1036	C_501	0.0540956902413327	0.0111013396542652	4.87289749940665	1.09973287837974e-06	264555.795003452	0.001406240010400406
HC38	DQB1_602	-0.140965066968094	0.0289452668871506	-4.8700558719212195	1.1156669749263398e-06	56207.785426531394	0.0014253647874317406
cancer1053	DQB1_201	0.220314869764343	0.04531692563122701	4.861646431119059	1.16413417531153e-06	20623.202602005902	0.0014852432128048191
HC1322	DQB1_201	-0.0809720304310251	0.0166561177933913	-4.86139876263079	1.16559186695049e-06	101311.734760423	0.0014852432128048191
HC362	DQA1_301	0.0838339893332424	0.0172447573827182	4.8614188922864505	1.1654733251736602e-06	90030.93445926711	0.0014852432128048191
HC1322	DRB1_301	-0.081007171990767	0.016664395727887	-4.86109267407794	1.16739582559326e-06	101561.294759949	0.0014862427249659835
HC401	A_101	-0.0856892783696383	0.0176365990795055	-4.8586055612736	1.1821537595417e-06	97701.17022513211	0.00150371815286363
HC1149	DRB3_101	-0.11786532515892699	0.0242649348785549	-4.857434225512581	1.1891662059513701e-06	65887.43484619321	0.001511319317093265
HC1076	DRB1_103	0.43646212209381996	0.0898603872127817	4.85711374757728	1.19109177621017e-06	28518.852310091297	0.0015124479253002493
HC534	DQB1_603	-0.156514259528474	0.0322277895734275	-4.85649998340325	1.19478791457533e-06	103518.443851075	0.0015158208790548315
HC151	C_304	-0.38625264657690794	0.0795513068373935	-4.85539033779076	1.20149831992368e-06	19208.6596136725	0.0015230088254270424
HC1213	B_3901	1.02358037893653	0.210889608199276	4.853631184943531	1.2122108822856198e-06	10166.2910319868	0.0015348309755516246
HC1236	B_5701	-0.368627750426807	0.0759506999368842	-4.853513538823741	1.21293057045197e-06	35338.684582248396	0.0015348309755516246
HC932	B_702	-0.0406391009338485	0.00837643737630342	-4.85159729705791	1.2247110215038e-06	346961.255792367	0.0015483937560971301
HC881	DRB4_9901	-0.16453010805914403	0.0339249846200413	-4.84982115399242	1.2357284273032801e-06	22226.490276214703	0.0015609691540439193
HC1236	DQB1_303	-0.31147882607938104	0.064270940225519	-4.846339963075679	1.25759944724568e-06	35361.7261205264	0.0015872211651325482
HC643	DRB3_202	0.0702503280742815	0.0144968231218113	4.8459119273233	1.2603142043507099e-06	154724.65493598802	0.001589271478036637
HC1211	C_304	0.427559645053651	0.0882631256963314	4.84414801402645	1.27156117948426e-06	8979.888393925441	0.0016006846992254195
HC136	A_101	0.147695097302461	0.0304887206995876	4.84425367524387	1.27088475810908e-06	35070.4506232658	0.0016006846992254195
HC1212	DPB1_1101	-0.308257544586713	0.0636627809087052	-4.84203706132106	1.28514786185002e-06	63617.5568692483	0.0016163922314286713
cancer1047	B_801	0.19957634250643203	0.0412215107867845	4.84155817429224	1.2882494887383499e-06	25258.6164469513	0.0016188964920675637
HC382	C_501	0.0537757907888726	0.0111084714547271	4.84097123605506	1.29206075647159e-06	264362.717859855	0.0016222874505785881
HC430	DPA1_103	0.11624782807817999	0.0240187062208139	4.83988717000264	1.2991286444413602e-06	61565.1462450614	0.0016297580055693241
HC1159	DRB1_1001	0.39254657276180893	0.0811155521960758	4.83935031118237	1.30264260784011e-06	87390.93564127969	0.0016327611456118476
HC497	C_701	0.235007831114756	0.0485952224670783	4.8360274772683	1.3245961961056101e-06	16276.943538854799	0.001658851904321178
HC215	B_702	-0.0367531018197621	0.00760382367179075	-4.83350264369118	1.34151496690832e-06	403013.724115579	0.0016785979540249788
HC39	DRB5_9901	0.42751103845665606	0.088539667467556	4.82846898666421	1.3758675624882e-06	9629.56607956836	0.0017201058539358647
HC900	DRB1_1501	-0.0841035635188545	0.0174197188430587	-4.82806664542509	1.3786495889554198e-06	121522.72342988901	0.0017221070001191168
HC648	DPB1_402	-0.237320076257781	0.0491572668519586	-4.82777199498278	1.38069040803778e-06	31531.813453092996	0.0017231796509808296
HC1212	B_702	-0.124984270408145	0.0259356667633012	-4.81901126926094	1.44271405620285e-06	63461.615673210996	0.0017990483876455345
HC1036	DRB4_101	0.0644547006877868	0.013387332472589	4.8146037173395	1.47492284559515e-06	259206.83078780601	0.0018376404135110852
HC1581	A_2902	0.0836135545515128	0.0173902077170229	4.80808256647016	1.52384830533613e-06	262209.72936802	0.0018969764255953403
HC1322	DQA1_501	-0.0681983562754066	0.0141848896126439	-4.80781720110229	1.52587191033116e-06	99744.1733877184	0.0018978747987091911
HC607	DRB1_401	0.0935702844093487	0.0194762202223056	4.80433489359425	1.5526676266405198e-06	111729.972510713	0.0019295568488467824
HC900	DQB1_602	-0.0848759492831956	0.0176706187457612	-4.8032245222627195	1.5613064387891199e-06	120860.391802006	0.001938639897235656
HC303	C_202	-0.47536366979347294	0.0990407027994142	-4.79967989278328	1.58919433412204e-06	27312.229951101202	0.0019715883073155856
cancer1060	C_802	0.125732672582111	0.0262098875610188	4.79714658406662	1.6094182636403299e-06	148993.459986855	0.001994980688714889
HC243	DQA1_501	-0.0693437120771017	0.0144575937906138	-4.79635222025128	1.61581062444694e-06	107457.90065455099	0.0020012027409219133
HC28	DRB1_701	-0.20773298182124897	0.0433164562290149	-4.7957058334357	1.62103019540467e-06	28639.9087054225	0.0020059629467332834
HC643	B_4101	0.44931147589665993	0.0937191893431307	4.7942313526807405	1.6329973429463499e-06	156684.148639008	0.002019057863673448
HC1021	DRB1_1501	0.0559178781663382	0.0116675963242066	4.792579089347321	1.6465082996496401e-06	211284.495840432	0.0020340377527318875
HC1188	DQB1_302	0.36330295919725997	0.0758282103672848	4.79113192092428	1.6584303584661302e-06	10183.5502154515	0.0020470310677860445
HC709	DQA1_501	0.202254675231391	0.0422705849665665	4.7847616821807	1.7119033094243098e-06	18204.6617169482	0.0021112460372285768
HC78	DRB3_202	-0.0758603935879836	0.0158609171217639	-4.78285038662048	1.7282676361324401e-06	146369.191501509	0.0021296260236871468
HC645	A_201	-0.11558501721783199	0.0241736848461709	-4.78143973305503	1.7404418299492e-06	47171.7830499047	0.0021428161094664104
HC49	DPB1_301	-0.101454786150554	0.021233280376628003	-4.77810231631603	1.7695733542218998e-06	145932.50688047198	0.0021768440257951254
HC61	DRB4_103	0.0551782493358965	0.011555597741898	4.77502337553969	1.7968638130010501e-06	155068.820152819	0.0022066910624424516
HC990	A_101	-0.0726671868179161	0.0152181546335369	-4.7750327531681505	1.7967800828115502e-06	122152.997387264	0.0022066910624424516
cancer1041	DRB3_9901	0.13580490919598498	0.0284442583801791	4.77442256995591	1.80223605816639e-06	29762.441331709702	0.0022114255674065566
HC55	DRB1_1301	-0.28191268589358004	0.0590760119773749	-4.77203312237034	1.82375502135833e-06	41896.4922411798	0.0022359482021468238
HC215	DRB1_1501	-0.0366908067578206	0.00769276946211825	-4.769518563957799	1.84666725692355e-06	402665.402140903	0.0022621363576191015
HC179	B_801	0.0949834500611478	0.0199363229690147	4.764341458992821	1.8947142046825401e-06	88856.44585838901	0.0023190442845146576
HC215	DRB5_101	-0.0365541315009239	0.007673020636074359	-4.763981909427731	1.89809529354585e-06	403596.50148107705	0.002321233605314652
HC243	A_101	-0.0724478807824615	0.0152179188878451	-4.760695684896009	1.92926768763101e-06	109623.37151755801	0.0023573775286265283
HC528	A_201	-0.14078561943067902	0.0295789036057341	-4.75966321494712	1.9391625919548e-06	34893.4297719921	0.002367483660434559
HC352	A_101	0.341627438189923	0.0718088326673247	4.75745706343134	1.96046938400393e-06	7450.819369351809	0.002391493757817447
HC49	DPB1_101	0.0964900340705558	0.0202852112069452	4.756668939070241	1.9681353933280603e-06	160140.346517516	0.0023988378029976723
HC654	DQA1_301	0.18202403240497	0.0382773834532234	4.7553938117899595	1.98059945515158e-06	23357.7170580794	0.002412012739567127
HC530	DRB3_101	0.0849332951467681	0.0178637921129441	4.7544941527407	1.9894389910514e-06	96532.8574330066	0.0024207553472067275
HC810	C_304	-0.36352769176698496	0.07649126509903399	-4.75253862380655	2.00878380423377e-06	20196.8292542735	0.0024422555634093
HC900	DRB5_101	-0.0824448164246002	0.0173571941621699	-4.74989307916419	2.0352422765414396e-06	121908.768248241	0.0024723614411986112
HC49	DQB1_602	0.0670405338924383	0.0141163386610309	4.74914462611387	2.04278820575327e-06	158871.078142981	0.002479461829183401
HC215	C_702	-0.0351033760488671	0.00739954494376658	-4.743991193463639	2.09547962371384e-06	403474.125120636	0.0025413007634769932
HC39	DQB1_602	-0.439856259006489	0.0927723493713487	-4.74124307497953	2.12410901385257e-06	9630.43694723886	0.002573796007121867
HC868	DRB4_101	-0.35470206266466797	0.0748145910718104	-4.7410813530238896	2.12580545551473e-06	21679.0443759053	0.002573796007121867
HC810	DQA1_103	-0.45283002853426	0.0955390005909049	-4.739740061477759	2.13992566359179e-06	20277.8585747012	0.002588741778866504
HC932	C_702	-0.0386241421144854	0.00815000048429319	-4.73915826004212	2.14607844517159e-06	347382.65800098696	0.0025940322867691185
cancer1003	B_1402	0.13969088653029502	0.029491246749374	4.7366897614547305	2.1723732869931097e-06	162189.214587822	0.0026236401969222116
HC215	DRB5_9901	0.0356138136860898	0.00751927074257525	4.73633878940401	2.17613692817556e-06	399786.693034882	0.0026260100085732305
HC1582	DQA1_301	0.0749385995142154	0.0158357521288715	4.73224125411692	2.2205426718893e-06	101658.370382272	0.0026771535366688424
HC170	DQA1_301	-0.305126907415271	0.0644803605066181	-4.732090593444401	2.2221918827178e-06	12473.7171067644	0.0026771535366688424
HC221	DQA1_103	-0.10599060700289699	0.0224026920415729	-4.73115493469309	2.2324604606258497e-06	162016.636704743	0.002687303545393671
HC1132	DRB1_1401	-0.635409720206407	0.134580726620459	-4.721402062260919	2.34224408726345e-06	32608.508027183198	0.002814805836632509
HC295	DRB1_301	0.0972026577792574	0.020587534474883998	4.72143266586103	2.3418916241775297e-06	82209.26954445349	0.002814805836632509
HC1212	DPA1_103	0.11115506617162599	0.0235501982736768	4.7199206087309005	2.35936709687247e-06	63442.4820170507	0.0028330479445470946
HC607	DQA1_101	-0.085229291587845	0.018062710145393998	-4.71852179998461	2.37564514615688e-06	114827.925635736	0.002850246259678
HC201	DRB1_1501	0.15559538231052303	0.0329780522137326	4.71814955298455	2.37999514632476e-06	37822.1872553942	0.0028531170487381425
HC303	DQB1_604	-0.5546029767865219	0.117581432935116	-4.71675640398571	2.39634315789865e-06	27321.9698957267	0.002870354411029265
HC1176	DQA1_301	0.322855417396946	0.0684541020281164	4.716377950065549	2.40080274153946e-06	8242.90878187139	0.002873335128978429
HC1132	B_2705	-0.39019725612438394	0.08276403034693201	-4.71457533530867	2.4221537793984697e-06	32605.000145051097	0.002896510447558057
HC179	DRB1_401	0.10732400668882199	0.022767270047448	4.71396028004911	2.42948041116117e-06	86606.2581043919	0.0029028905627156328
HC49	DRB1_1501	0.0655624396186744	0.0139251994890632	4.7081867423276	2.4993008539765498e-06	159873.67124050198	0.0029838704674957856
HC382	DPA1_201	0.0471923113043504	0.0100302796849489	4.70498458534169	2.53885136351867e-06	264203.427380563	0.0030286086785573595
HC1159	DPB1_101	-0.155939756431233	0.0331859622644212	-4.69896744860753	2.61480121986127e-06	87264.615034382	0.003116659190101752
